project,filePath,methodName,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testNestedArrays,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testNestedObjects,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testEmptyObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testSkipValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testWrongType,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testNextJsonElement,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java,testEarlyClose,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateFormatString,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateFormatWithMilliseconds,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateFormatWithTimezone,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateParseWithDefaultTimezone,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateParseInvalidDay,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateParseInvalidMonth,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateParseWithTimezone,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateParseSpecialTimezone,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/bind/util/ISO8601UtilsTest.java,testDateParseInvalidTime,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/reflect/Java17ReflectionHelperTest.java,testJava17Record,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/reflect/Java17ReflectionHelperTest.java,testJava17RecordAccessors,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testNullSerializationAndDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testDefaultSqlDateSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testDefaultSqlDateDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testSqlDateSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testDefaultSqlTimeSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testDefaultSqlTimeDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testDefaultSqlTimestampSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testDefaultSqlTimestampDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesGsonTest.java,testTimestampSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/internal/sql/SqlTypesSupportTest.java,testSupported,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,testDummy,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testStringDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testLargeCollectionSerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testLargeCollectionDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testByteArraySerialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testByteArrayDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testSerializeClasses,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testDeserializeClasses,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testLargeObjectSerializationAndDeserialization,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testSerializeExposedClasses,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testDeserializeExposedClasses,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/metrics/PerformanceTest.java,disabled_testLargeGsonMapRoundTrip,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testIsAssignableFromRawTypes,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testIsAssignableFromWithTypeParameters,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testIsAssignableFromWithBasicWildcards,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testIsAssignableFromWithNestedWildcards,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testArrayFactory,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testParameterizedFactory,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testParameterizedFactory_Invalid,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testTypeTokenNonAnonymousSubclass,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testTypeTokenSubSubClass,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java,testTypeTokenRaw,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/regression/OSGiTest.java,testComGoogleGsonAnnotationsPackage,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/regression/OSGiTest.java,testSunMiscImportPackage,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/regression/JsonAdapterNullSafeTest.java,testNullSafeBugSerialize,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/regression/JsonAdapterNullSafeTest.java,testNullSafeBugDeserialize,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,path,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,objectPath,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,arrayPath,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,multipleTopLevelValuesInOneDocument,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,skipArrayElements,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,skipArrayEnd,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,skipObjectNames,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,skipObjectValues,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,skipObjectEnd,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,skipNestedStructures,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,skipEndOfDocument,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,arrayOfObjects,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,arrayOfArrays,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java,objectOfObjects,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testTopLevelValueTypes,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testInvalidTopLevelTypes,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testTwoNames,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNameWithoutValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testValueWithoutName,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testMultipleTopLevelValues,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testBadNestingObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testBadNestingArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNullName,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNullStringValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testJsonValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNonFiniteFloats,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNonFiniteDoubles,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNonFiniteNumbers,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNonFiniteFloatsWhenLenient,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNonFiniteDoublesWhenLenient,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNonFiniteNumbersWhenLenient,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testFloats,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testDoubles,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testLongs,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNumbers,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNumbersCustomClass,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testMalformedNumbers,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testBooleans,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testBoxedBooleans,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testNulls,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testStrings,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testUnicodeLineBreaksEscaped,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testEmptyArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testEmptyObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testObjectsInArrays,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testArraysInObjects,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testDeepNestingArrays,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testDeepNestingObjects,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testRepeatedName,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testPrettyPrintObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testPrettyPrintArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testLenientWriterPermitsMultipleTopLevelValues,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testStrictWriterDoesNotPermitMultipleTopLevelValues,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testClosedWriterThrowsOnStructure,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testClosedWriterThrowsOnName,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testClosedWriterThrowsOnValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testClosedWriterThrowsOnFlush,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testWriterCloseIsIdempotent,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonWriterTest.java,testSetGetFormattingStyle,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testReadArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testReadEmptyArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testReadObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testReadEmptyObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testHasNextEndOfDocument,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipArray,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipArrayAfterPeek,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipTopLevelObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipObject,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipObjectAfterPeek,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipObjectName,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipObjectNameSingleQuoted,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipObjectNameUnquoted,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipInteger,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipDouble,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipValueAfterEndOfDocument,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipValueAtArrayEnd,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testSkipValueAtObjectEnd,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testHelloWorld,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testInvalidJsonInput,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testNulls,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testEmptyString,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testCharacterUnescaping,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testUnescapingInvalidCharacters,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testUnescapingTruncatedCharacters,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testUnescapingTruncatedSequence,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testIntegersWithFractionalPartSpecified,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testDoubles,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testStrictNonFiniteDoubles,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testStrictQuotedNonFiniteDoubles,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testLenientNonFiniteDoubles,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testLenientQuotedNonFiniteDoubles,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testStrictNonFiniteDoublesWithSkipValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testLongs,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,disabled_testNumberWithOctalPrefix,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testBooleans,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testPeekingUnquotedStringsPrefixedWithBooleans,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testMalformedNumbers,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testPeekingUnquotedStringsPrefixedWithIntegers,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testPeekLongMinValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testPeekLongMaxValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testLongLargerThanMaxLongThatWrapsAround,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testLongLargerThanMinLongThatWrapsAround,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testNegativeZero,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,disabled_testPeekLargerThanLongMaxValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,disabled_testPeekLargerThanLongMinValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,disabled_testHighPrecisionLong,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testPeekMuchLargerThanLongMinValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testQuotedNumberWithEscape,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testMixedCaseLiterals,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testMissingValue,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testPrematureEndOfInput,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testPrematurelyClosed,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testNextFailuresDoNotAdvance,0,0,0,0
gson,/gson_gson/src/test/java/com/google/gson/stream/JsonReaderTest.java,testIntegerMismatchFailuresDoNotAdvance,0,0,0,0
